	timestamps	stim_X	stim_Y	gaze_X	gaze_Y	frame	timestamp	success
1971	1614777642.8254302	820	434	1076	500	1108	36.9	1
1972	1614777642.837136	820	434	1078	501	1109	36.933	1
1973	1614777642.848136	820	434	1080	501	1109	36.933	1
1974	1614777642.858576	822	436	1082	501	1109	36.933	1
1975	1614777642.870347	822	436	1084	501	1110	36.967	1
1976	1614777642.8816981	822	436	1086	501	1110	36.967	1
1977	1614777642.8918679	822	436	1087	502	1110	36.967	1
1978	1614777642.903691	830	438	1088	502	1111	37.0	1
1979	1614777642.915007	830	438	1089	503	1111	37.0	1
1980	1614777642.925303	830	438	1089	503	1111	37.0	1
1981	1614777642.9371061	830	438	1088	504	1112	37.033	1
1982	1614777642.948025	838	439	1086	505	1112	37.033	1
1983	1614777642.958539	838	439	1083	507	1112	37.033	1
1984	1614777642.9721	838	439	1080	507	1113	37.067	1
1985	1614777642.981525	838	439	1076	508	1113	37.067	1
1986	1614777642.991819	846	441	1073	508	1113	37.067	1
1987	1614777643.003556	846	441	1070	509	1114	37.1	1
1988	1614777643.014777	846	441	1067	509	1114	37.1	1
1989	1614777643.025217	846	441	1064	510	1114	37.1	1
1990	1614777643.036947	840	446	1062	511	1114	37.1	1
1991	1614777643.048112	840	446	1059	511	1114	37.1	1
1992	1614777643.05857	840	446	1057	512	1114	37.1	1
1993	1614777643.070358	840	446	1054	512	1115	37.133	1
1994	1614777643.081547	833	450	1052	513	1116	37.167	1
1995	1614777643.091879	833	450	1050	514	1116	37.167	1
1996	1614777643.103482	833	450	1047	514	1116	37.167	1
1997	1614777643.114942	833	450	1045	514	1117	37.2	1
1998	1614777643.12527	833	450	1042	515	1117	37.2	1
1999	1614777643.136986	826	454	1041	515	1117	37.2	1
2000	1614777643.1480598	826	454	1039	516	1118	37.233000000000004	1
2001	1614777643.1585429	826	454	1039	516	1118	37.233000000000004	1
2002	1614777643.1701472	826	454	1040	517	1118	37.233000000000004	1
2003	1614777643.1813471	823	459	1042	518	1119	37.266999999999996	1
2004	1614777643.191818	823	459	1045	520	1119	37.266999999999996	1
2005	1614777643.203473	823	459	1047	521	1119	37.266999999999996	1
2006	1614777643.21456	823	459	1050	523	1120	37.3	1
2007	1614777643.225153	818	457	1052	525	1120	37.3	1
2008	1614777643.236861	818	457	1054	526	1120	37.3	1
2009	1614777643.2477698	818	457	1056	528	1121	37.333	1
2010	1614777643.258415	818	457	1057	530	1121	37.333	1
2011	1614777643.270094	810	460	1058	532	1121	37.333	1
2012	1614777643.281163	810	460	1059	533	1122	37.367	1
2013	1614777643.291857	810	460	1059	534	1122	37.367	1
2014	1614777643.303449	810	460	1060	535	1123	37.4	1
2015	1614777643.31446	802	463	1060	536	1123	37.4	1
2016	1614777643.324907	802	463	1061	536	1123	37.4	1
2017	1614777643.336567	802	463	1061	537	1124	37.433	1
2018	1614777643.347913	794	464	1062	538	1124	37.433	1
2019	1614777643.358001	794	464	1062	539	1124	37.433	1
2020	1614777643.3700118	793	466	1062	540	1125	37.467	1
2021	1614777643.3811538	793	466	1062	541	1125	37.467	1
2022	1614777643.391346	801	468	1062	542	1125	37.467	1
2023	1614777643.4036288	801	468	1063	543	1126	37.5	1
2024	1614777643.414512	801	468	1063	543	1126	37.5	1
2025	1614777643.424887	809	470	1064	544	1126	37.5	1
2026	1614777643.436727	809	470	1064	544	1127	37.533	1
2027	1614777643.447725	809	470	1064	544	1127	37.533	1
2028	1614777643.458252	809	470	1063	545	1127	37.533	1
2029	1614777643.470193	817	473	1063	545	1127	37.533	1
2030	1614777643.48108	817	473	1063	546	1128	37.567	1
2031	1614777643.4916391	817	473	1062	546	1128	37.567	1
2032	1614777643.503357	817	473	1059	547	1128	37.567	1
2033	1614777643.5145311	812	479	1056	548	1129	37.6	1
2034	1614777643.525018	812	479	1051	549	1129	37.6	1
2035	1614777643.536617	812	479	1046	549	1129	37.6	1
2036	1614777643.547709	812	479	1041	550	1130	37.633	1
2037	1614777643.558249	812	479	1036	551	1130	37.633	1
2038	1614777643.570199	804	483	1032	551	1131	37.667	1
2039	1614777643.581151	804	483	1028	552	1131	37.667	1
2040	1614777643.591514	804	483	1024	553	1131	37.667	1
2041	1614777643.603146	804	483	1021	554	1132	37.7	1
2042	1614777643.6146939	797	486	1018	555	1132	37.7	1
2043	1614777643.6248538	797	486	1015	555	1132	37.7	1
2044	1614777643.6364949	797	486	1014	556	1133	37.733000000000004	1
2045	1614777643.6477551	797	486	1015	557	1133	37.733000000000004	1
2046	1614777643.6583462	789	488	1019	558	1133	37.733000000000004	1
2047	1614777643.6697311	789	488	1022	559	1134	37.766999999999996	1
2048	1614777643.68106	789	488	1025	560	1134	37.766999999999996	1
2049	1614777643.691271	789	488	1028	562	1134	37.766999999999996	1
2050	1614777643.7032962	781	492	1030	563	1135	37.8	1
2051	1614777643.71436	781	492	1032	564	1135	37.8	1
2052	1614777643.7245538	781	492	1034	565	1135	37.8	1
2053	1614777643.736438	781	492	1035	566	1136	37.833	1
2054	1614777643.7476199	773	495	1037	567	1136	37.833	1
2055	1614777643.757992	773	495	1039	568	1136	37.833	1
2056	1614777643.769751	773	495	1041	569	1137	37.867	1
2057	1614777643.781107	773	495	1042	570	1137	37.867	1
2058	1614777643.7916381	766	498	1043	571	1137	37.867	1
2059	1614777643.803148	766	498	1044	571	1138	37.9	1
2060	1614777643.814232	766	498	1045	572	1138	37.9	1
2061	1614777643.824708	766	498	1045	572	1138	37.9	1
2062	1614777643.83655	758	500	1046	572	1138	37.9	1
2063	1614777643.847522	758	500	1046	573	1139	37.933	1
2064	1614777643.857846	758	500	1045	573	1139	37.933	1
2065	1614777643.869713	758	500	1041	574	1139	37.933	1
2066	1614777643.880893	750	503	1038	575	1140	37.967	1
2067	1614777643.8912551	750	503	1036	577	1140	37.967	1
2068	1614777643.902878	750	503	1033	578	1140	37.967	1
2069	1614777643.914318	750	503	1031	580	1141	38.0	1
2070	1614777643.924476	742	506	1029	582	1141	38.0	1
2071	1614777643.936287	742	506	1026	583	1141	38.0	1
2072	1614777643.947416	742	506	1024	584	1142	38.033	1
2073	1614777643.957947	742	506	1022	585	1142	38.033	1
2074	1614777643.969593	734	507	1020	586	1142	38.033	1
2075	1614777643.9806778	734	507	1018	588	1143	38.067	1
2076	1614777643.9912539	734	507	1016	589	1143	38.067	1
2077	1614777644.002835	734	507	1014	590	1144	38.1	1
2078	1614777644.014388	725	509	1013	591	1144	38.1	1
2079	1614777644.024523	725	509	1012	591	1144	38.1	1
2080	1614777644.036263	725	509	1009	592	1144	38.1	1
2081	1614777644.047434	725	509	1007	592	1145	38.133	1
2082	1614777644.057837	719	511	1006	592	1145	38.133	1
2083	1614777644.069628	719	511	1004	592	1146	38.167	1
2084	1614777644.080702	719	511	1003	592	1146	38.167	1
2085	1614777644.0911472	719	511	1001	592	1146	38.167	1
2086	1614777644.102935	722	518	999	593	1147	38.2	1
2087	1614777644.114008	722	518	996	594	1147	38.2	1
2088	1614777644.125421	722	518	990	596	1147	38.2	1
2089	1614777644.1362538	722	518	985	598	1148	38.233000000000004	1
2090	1614777644.147291	725	526	980	600	1148	38.233000000000004	1
2091	1614777644.157743	725	526	976	602	1148	38.233000000000004	1
2092	1614777644.169432	725	526	972	605	1148	38.233000000000004	1
2093	1614777644.180642	725	526	968	607	1149	38.266999999999996	1
2094	1614777644.191101	725	526	964	608	1149	38.266999999999996	1
2095	1614777644.203213	727	534	961	609	1149	38.266999999999996	1
2096	1614777644.2140632	727	534	958	611	1150	38.3	1
2097	1614777644.224457	727	534	955	612	1150	38.3	1
2098	1614777644.236064	727	534	953	613	1150	38.3	1
2099	1614777644.247118	729	542	950	615	1150	38.3	1
2100	1614777644.2577472	729	542	948	616	1151	38.333	1
2101	1614777644.2693331	729	542	946	618	1151	38.333	1
2102	1614777644.280608	729	542	944	620	1152	38.367	1
2103	1614777644.291173	729	542	941	621	1152	38.367	1
2104	1614777644.302991	732	550	939	622	1152	38.367	1
2105	1614777644.314059	732	550	937	623	1153	38.4	1
2106	1614777644.3242528	732	550	934	624	1153	38.4	1
2107	1614777644.336074	732	550	932	624	1153	38.4	1
2108	1614777644.347083	735	558	930	625	1154	38.433	1
2109	1614777644.357631	735	558	927	626	1154	38.433	1
2110	1614777644.3720179	735	558	925	628	1154	38.433	1
2111	1614777644.380544	735	558	924	629	1155	38.467	1
2112	1614777644.390836	738	565	924	630	1155	38.467	1
2113	1614777644.4027	738	565	925	632	1155	38.467	1
2114	1614777644.413775	738	565	927	634	1156	38.5	1
2115	1614777644.424048	738	565	927	635	1156	38.5	1
2116	1614777644.436311	743	572	928	637	1157	38.533	1
2117	1614777644.446934	743	572	928	638	1157	38.533	1
2118	1614777644.457389	747	580	929	640	1157	38.533	1
2119	1614777644.4692972	747	580	930	641	1158	38.567	1
2120	1614777644.480231	747	580	930	643	1158	38.567	1
2121	1614777644.49087	753	586	931	645	1158	38.567	1
2122	1614777644.502433	753	586	932	648	1159	38.6	1
2123	1614777644.513862	759	593	932	650	1159	38.6	1
2124	1614777644.5240688	759	593	933	653	1159	38.6	1
2125	1614777644.5358741	759	593	933	656	1159	38.6	1
2126	1614777644.5470462	759	593	934	658	1159	38.6	1
2127	1614777644.557376	758	598	934	659	1160	38.633	1
2128	1614777644.569366	758	598	934	661	1160	38.633	1
2129	1614777644.580924	758	598	935	662	1161	38.667	1
2130	1614777644.590702	758	598	936	663	1161	38.667	1
2131	1614777644.602619	750	598	936	663	1161	38.667	1
2132	1614777644.613542	750	598	936	664	1162	38.7	1
2133	1614777644.625036	750	598	935	665	1162	38.7	1
2134	1614777644.635661	750	598	935	667	1162	38.7	1
2135	1614777644.6469278	742	595	936	669	1163	38.733000000000004	1
2136	1614777644.657384	742	595	938	674	1163	38.733000000000004	1
2137	1614777644.669056	742	595	942	678	1163	38.733000000000004	1
2138	1614777644.6804779	742	595	945	683	1164	38.766999999999996	1
2139	1614777644.69073	735	591	948	687	1164	38.766999999999996	1
2140	1614777644.702414	735	591	951	691	1164	38.766999999999996	1
2141	1614777644.713589	735	591	953	695	1165	38.8	1
2142	1614777644.723935	735	591	955	698	1165	38.8	1
2143	1614777644.7357938	728	586	958	701	1165	38.8	1
2144	1614777644.746689	728	586	960	704	1166	38.833	1
2145	1614777644.757277	728	586	962	707	1166	38.833	1
2146	1614777644.768918	728	586	963	710	1166	38.833	1
2147	1614777644.780302	732	592	964	711	1167	38.867	1
2148	1614777644.7905369	732	592	965	713	1167	38.867	1
2149	1614777644.802248	732	592	967	715	1167	38.867	1
2150	1614777644.8136358	732	592	968	718	1168	38.9	1
2151	1614777644.824083	739	598	969	720	1168	38.9	1
2152	1614777644.835676	739	598	970	721	1169	38.933	1
2153	1614777644.84757	739	598	970	722	1169	38.933	1
2154	1614777644.857088	739	598	970	722	1169	38.933	1
2155	1614777644.869051	745	604	970	723	1169	38.933	1
2156	1614777644.8800821	745	604	969	724	1170	38.967	1
2157	1614777644.891659	745	604	967	723	1170	38.967	1
2158	1614777644.902321	745	604	965	722	1170	38.967	1
2159	1614777644.9133232	752	609	963	721	1170	38.967	1
2160	1614777644.923904	752	609	960	719	1171	39.0	1
2161	1614777644.935764	752	609	958	719	1171	39.0	1
2162	1614777644.946682	752	609	957	718	1171	39.0	1
2163	1614777644.957047	759	614	955	717	1172	39.033	1
2164	1614777644.968967	759	614	952	717	1172	39.033	1
2165	1614777644.98085	759	614	950	715	1173	39.067	1
2166	1614777644.990567	759	614	948	714	1173	39.067	1
2167	1614777645.002136	766	619	946	713	1173	39.067	1
2168	1614777645.01337	766	619	945	711	1174	39.1	1
2169	1614777645.023759	766	619	943	710	1174	39.1	1
2170	1614777645.035502	766	619	941	709	1174	39.1	1
2171	1614777645.046699	772	625	939	707	1175	39.133	1
2172	1614777645.05711	772	625	938	706	1175	39.133	1
2173	1614777645.06935	772	625	936	705	1175	39.133	1
2174	1614777645.0801358	772	625	935	705	1176	39.167	1
2175	1614777645.090443	770	633	936	706	1176	39.167	1
2176	1614777645.102189	770	633	938	707	1176	39.167	1
2177	1614777645.113457	770	633	940	709	1177	39.2	1
2178	1614777645.1237562	770	633	941	711	1177	39.2	1
2179	1614777645.135326	770	633	943	713	1177	39.2	1
2180	1614777645.14678	763	637	944	715	1178	39.233000000000004	1
2181	1614777645.157009	763	637	945	717	1178	39.233000000000004	1
2182	1614777645.168941	763	637	946	718	1178	39.233000000000004	1
2183	1614777645.179786	763	637	946	720	1179	39.266999999999996	1
2184	1614777645.1901991	768	644	947	721	1179	39.266999999999996	1
2185	1614777645.202051	768	644	948	723	1179	39.266999999999996	1
2186	1614777645.2131212	768	644	949	724	1180	39.3	1
2187	1614777645.223571	768	644	951	726	1180	39.3	1
2188	1614777645.235373	773	651	951	727	1180	39.3	1
2189	1614777645.2465448	773	651	952	728	1180	39.3	1
2190	1614777645.25703	773	651	953	729	1181	39.333	1
2191	1614777645.26862	773	651	953	731	1181	39.333	1
2192	1614777645.279618	773	651	953	732	1181	39.333	1
2193	1614777645.2903259	778	658	954	732	1182	39.367	1
2194	1614777645.3017821	778	658	954	733	1182	39.367	1
2195	1614777645.312946	781	665	954	734	1183	39.4	1
2196	1614777645.32332	781	665	954	734	1183	39.4	1
2197	1614777645.335231	784	673	954	735	1183	39.4	1
2198	1614777645.346193	784	673	954	735	1184	39.433	1
2199	1614777645.356526	784	673	954	735	1184	39.433	1
2200	1614777645.368534	786	681	954	735	1184	39.433	1
2201	1614777645.379442	786	681	955	736	1185	39.467	1
2202	1614777645.390084	788	689	958	738	1185	39.467	1
2203	1614777645.402041	788	689	962	741	1185	39.467	1
2204	1614777645.412976	788	689	965	743	1186	39.5	1
2205	1614777645.4234529	788	698	967	747	1186	39.5	1
2206	1614777645.4351618	788	698	969	749	1186	39.5	1
2207	1614777645.446265	788	698	972	752	1187	39.533	1
2208	1614777645.456812	788	698	974	754	1187	39.533	1
2209	1614777645.4685779	789	707	976	757	1187	39.533	1
2210	1614777645.479719	789	707	978	759	1188	39.567	1
2211	1614777645.491504	789	707	979	761	1188	39.567	1
2212	1614777645.5019	789	707	981	763	1188	39.567	1
2213	1614777645.513035	789	716	982	765	1189	39.6	1
2214	1614777645.523578	789	716	984	767	1189	39.6	1
2215	1614777645.536777	789	716	986	769	1189	39.6	1
2216	1614777645.546432	789	716	988	772	1190	39.633	1
2217	1614777645.556792	790	724	990	774	1190	39.633	1
2218	1614777645.5684981	790	724	990	776	1190	39.633	1
2219	1614777645.5811698	790	724	991	778	1191	39.667	1
2220	1614777645.590069	790	724	991	780	1191	39.667	1
2221	1614777645.601782	789	732	992	782	1191	39.667	1
2222	1614777645.613036	789	732	992	783	1191	39.667	1
2223	1614777645.623369	789	732	995	786	1192	39.7	1
2224	1614777645.6351118	789	732	997	792	1192	39.7	1
2225	1614777645.646264	788	741	1000	799	1192	39.7	1
2226	1614777645.656687	788	741	1002	806	1193	39.733000000000004	1
2227	1614777645.668628	788	741	1004	813	1193	39.733000000000004	1
2228	1614777645.679545	788	741	1006	819	1193	39.733000000000004	1
2229	1614777645.6899471	788	750	1008	825	1194	39.766999999999996	1
2230	1614777645.701916	788	750	1010	830	1194	39.766999999999996	1
2231	1614777645.712848	788	750	1011	834	1194	39.766999999999996	1
2232	1614777645.723276	788	750	1012	839	1195	39.8	1
2233	1614777645.735141	786	758	1013	843	1195	39.8	1
2234	1614777645.746083	786	758	1013	846	1195	39.8	1
2235	1614777645.756625	786	758	1013	849	1196	39.833	1
2236	1614777645.76842	786	758	1015	852	1196	39.833	1
2237	1614777645.779552	783	766	1016	855	1197	39.867	1
2238	1614777645.789815	783	766	1016	858	1197	39.867	1
2239	1614777645.80178	783	766	1017	860	1197	39.867	1
2240	1614777645.812796	783	766	1018	863	1198	39.9	1
2241	1614777645.823173	783	766	1018	865	1198	39.9	1
2242	1614777645.8352349	781	774	1019	868	1198	39.9	1
2243	1614777645.846297	781	774	1020	870	1199	39.933	1
2244	1614777645.856375	781	774	1021	872	1199	39.933	1
2245	1614777645.86829	781	774	1021	873	1199	39.933	1
2246	1614777645.879739	778	781	1021	874	1200	39.967	1
2247	1614777645.8898098	778	781	1021	874	1200	39.967	1
2248	1614777645.901623	778	781	1021	876	1200	39.967	1
2249	1614777645.9127688	778	781	1020	878	1201	40.0	1
2250	1614777645.923094	774	789	1020	880	1201	40.0	1
2251	1614777645.934971	774	789	1020	881	1201	40.0	1
2252	1614777645.946117	774	789	1020	882	1202	40.033	1
2253	1614777645.956312	774	789	1019	883	1202	40.033	1
2254	1614777645.968297	771	796	1020	884	1202	40.033	1
2255	1614777645.979274	771	796	1019	885	1202	40.033	1
2256	1614777645.989633	771	796	1019	886	1203	40.067	1
2257	1614777646.0016382	771	796	1018	888	1203	40.067	1
2258	1614777646.012598	767	804	1018	889	1203	40.067	1
2259	1614777646.023054	767	804	1017	890	1204	40.1	1
2260	1614777646.034854	767	804	1017	890	1204	40.1	1
2261	1614777646.0461	767	804	1017	891	1204	40.1	1
2262	1614777646.056217	763	811	1017	891	1205	40.133	1
2263	1614777646.068208	763	811	1016	891	1205	40.133	1
2264	1614777646.07931	763	811	1021	894	1205	40.133	1
2265	1614777646.08973	763	811	1049	904	1206	40.167	1
2266	1614777646.10161	770	810	1102	918	1206	40.167	1
2267	1614777646.112523	770	810	1167	930	1206	40.167	1
2268	1614777646.1232119	770	810	1231	942	1207	40.2	1
2269	1614777646.134976	770	810	1284	954	1207	40.2	1
2270	1614777646.145787	778	810	1328	966	1207	40.2	1
2271	1614777646.156226	778	810	1364	976	1208	40.233000000000004	1
2272	1614777646.1683211	778	810	1395	985	1208	40.233000000000004	1
2273	1614777646.179573	778	810	1421	993	1209	40.266999999999996	1
2274	1614777646.1895401	778	810	1444	1000	1209	40.266999999999996	1
2275	1614777646.201587	785	809	1463	1007	1209	40.266999999999996	1
2276	1614777646.212547	785	809	1480	1012	1210	40.3	1
2277	1614777646.223069	785	809	1495	1017	1210	40.3	1
2278	1614777646.234683	785	809	1509	1023	1210	40.3	1
2279	1614777646.245821	794	809	1522	1028	1211	40.333	1
2280	1614777646.256137	794	809	1547	1032	1211	40.333	1
2281	1614777646.269798	794	809	1590	1035	1211	40.333	1
2282	1614777646.279037	794	809	1667	1036	1212	40.367	1
2283	1614777646.289489	794	809	1779	1038	1212	40.367	1
2284	1614777646.301255	802	807	1878	1039	1212	40.367	1
2285	1614777646.312366	802	807	1953	1041	1212	40.367	1
2286	1614777646.323001	802	807	2014	1043	1212	40.367	1
2287	1614777646.334572	802	807	2062	1046	1213	40.4	1
2288	1614777646.345978	810	805	2105	1048	1213	40.4	1
2289	1614777646.356234	810	805	2141	1051	1213	40.4	1
2290	1614777646.367917	810	805	2171	1054	1214	40.433	1
2291	1614777646.379071	810	805	2195	1056	1214	40.433	1
2292	1614777646.389683	818	802	2216	1058	1215	40.467	1
2293	1614777646.401117	818	802	2233	1058	1215	40.467	1
2294	1614777646.412096	818	802	2257	1057	1215	40.467	1
2295	1614777646.422875	818	802	2285	1054	1215	40.467	1
2296	1614777646.434202	826	799	2322	1049	1216	40.5	1
2297	1614777646.445183	826	799	1	-90	1216	40.5	1
2298	1614777646.455777	826	799	1	-90	1217	40.533	1
2299	1614777646.467779	833	795	1	-90	1217	40.533	1
2300	1614777646.478328	833	795	1	-90	1217	40.533	1
2301	1614777646.4891589	833	795	1	-90	1218	40.567	1
2302	1614777646.50109	841	792	1	-90	1218	40.567	1
2303	1614777646.511238	841	792	1	-90	1218	40.567	1
2304	1614777646.5224938	841	792	1	-90	1219	40.6	1
2305	1614777646.5342789	841	792	1	-90	1219	40.6	1
2306	1614777646.544667	841	792	1	-90	1219	40.6	1
2307	1614777646.555845	848	788	1	-90	1220	40.633	1
2308	1614777646.5679061	848	788	1	-90	1220	40.633	1
2309	1614777646.578378	848	788	1	-90	1220	40.633	1
2310	1614777646.589242	848	788	1	-90	1221	40.667	1
2311	1614777646.601533	856	784	2645	519	1221	40.667	1
2312	1614777646.61211	856	784	2653	498	1222	40.7	1
2313	1614777646.62265	856	784	2618	496	1222	40.7	1
2314	1614777646.634548	856	784	2505	504	1222	40.7	1
2315	1614777646.645519	863	780	2352	518	1223	40.733000000000004	1
2316	1614777646.6560109	863	780	2122	548	1223	40.733000000000004	1
2317	1614777646.667558	863	780	1916	579	1223	40.733000000000004	1
2318	1614777646.678798	863	780	1755	608	1223	40.733000000000004	1
2319	1614777646.6893241	870	774	1636	633	1223	40.733000000000004	1
2320	1614777646.701019	870	774	1540	656	1224	40.766999999999996	1
2321	1614777646.7122052	870	774	1463	676	1224	40.766999999999996	1
2322	1614777646.7227712	870	774	1402	694	1224	40.766999999999996	1
2323	1614777646.734149	876	769	1355	709	1225	40.8	1
2324	1614777646.7454052	876	769	1316	722	1225	40.8	1
2325	1614777646.755942	876	769	1284	733	1225	40.8	1
2326	1614777646.767492	876	769	1256	744	1226	40.833	1
2327	1614777646.778455	883	764	1235	753	1226	40.833	1
2328	1614777646.789181	883	764	1218	762	1227	40.867	1
2329	1614777646.800786	883	764	1202	769	1227	40.867	1
2330	1614777646.811918	883	764	1189	776	1227	40.867	1
2331	1614777646.8223462	888	757	1178	783	1228	40.9	1
2332	1614777646.834219	888	757	1169	789	1228	40.9	1
2333	1614777646.845119	888	757	1160	794	1228	40.9	1
2334	1614777646.855731	888	757	1152	799	1229	40.933	1
2335	1614777646.867506	893	750	1144	804	1229	40.933	1
2336	1614777646.878553	893	750	1137	808	1229	40.933	1
2337	1614777646.890072	893	750	1132	812	1230	40.967	1
2338	1614777646.900811	893	750	1131	817	1230	40.967	1
2339	1614777646.911892	898	743	1131	823	1230	40.967	1
2340	1614777646.922366	898	743	1133	829	1231	41.0	1
2341	1614777646.934758	898	743	1135	834	1231	41.0	1
2342	1614777646.945402	898	743	1137	838	1231	41.0	1
2343	1614777646.955609	902	736	1139	842	1232	41.033	1
2344	1614777646.967607	902	736	1140	846	1232	41.033	1
2345	1614777646.978557	902	736	1140	849	1232	41.033	1
2346	1614777646.989068	902	736	1140	853	1233	41.067	1
2347	1614777647.000822	906	728	1141	855	1234	41.1	1
2348	1614777647.01177	906	728	1141	857	1234	41.1	1
2349	1614777647.02266	906	728	1142	859	1234	41.1	1
2350	1614777647.034192	906	728	1143	860	1234	41.1	1
2351	1614777647.045085	909	721	1144	863	1234	41.1	1
2352	1614777647.0556788	909	721	1145	865	1234	41.1	1
2353	1614777647.067282	909	721	1145	868	1235	41.133	1
2354	1614777647.078678	909	721	1145	869	1235	41.133	1
2355	1614777647.089282	912	713	1145	871	1235	41.133	1
2356	1614777647.100668	912	713	1145	872	1236	41.167	1
2357	1614777647.111944	912	713	1146	874	1236	41.167	1
2358	1614777647.1223052	912	713	1146	875	1236	41.167	1
2359	1614777647.134074	914	705	1146	876	1237	41.2	1
2360	1614777647.14514	914	705	1145	877	1237	41.2	1
2361	1614777647.155483	914	705	1145	878	1237	41.2	1
2362	1614777647.1672869	914	705	1146	879	1238	41.233000000000004	1
2363	1614777647.1784039	917	697	1146	881	1238	41.233000000000004	1
2364	1614777647.1889071	917	697	1147	881	1239	41.266999999999996	1
2365	1614777647.200732	917	697	1147	881	1239	41.266999999999996	1
2366	1614777647.211548	917	697	1148	879	1239	41.266999999999996	1
2367	1614777647.222196	917	697	1150	874	1240	41.3	1
2368	1614777647.2338982	917	697	1152	868	1240	41.3	1
2369	1614777647.244941	917	697	1153	862	1240	41.3	1
2370	1614777647.2555141	917	697	1154	858	1241	41.333	1
2371	1614777647.267174	917	697	1155	853	1241	41.333	1
2372	1614777647.27834	917	697	1156	849	1241	41.333	1
2373	1614777647.288666	917	697	1157	845	1241	41.333	1
2374	1614777647.300454	917	697	1159	841	1241	41.333	1
2375	1614777647.311369	917	697	1160	839	1241	41.333	1
2376	1614777647.3219	917	697	1161	837	1241	41.333	1
2377	1614777647.333817	917	697	1162	834	1241	41.333	1
2378	1614777647.3450189	917	697	1162	832	1241	41.333	1
2379	1614777647.355621	917	697	1162	830	1241	41.333	1
2380	1614777647.367414	917	697	1163	828	1241	41.333	1
2381	1614777647.378536	917	697	1164	827	1241	41.333	1
2382	1614777647.388978	917	697	1164	825	1241	41.333	1
2383	1614777647.4008949	917	697	1164	823	1241	41.333	1
2384	1614777647.411726	917	697	1164	821	1241	41.333	1
2385	1614777647.422614	917	697	1164	819	1241	41.333	1
2386	1614777647.434196	917	697	1165	817	1241	41.333	1
2387	1614777647.445433	917	697	1165	816	1241	41.333	1
2388	1614777647.455799	917	697	1165	815	1241	41.333	1
2389	1614777647.467216	917	697	1165	814	1241	41.333	1
2390	1614777647.478729	917	697	1165	812	1241	41.333	1
2391	1614777647.4891741	917	697	1164	811	1241	41.333	1
2392	1614777647.5006151	917	697	1164	810	1241	41.333	1
2393	1614777647.5120199	917	697	1164	809	1241	41.333	1
2394	1614777647.522072	917	697	1163	808	1241	41.333	1
2395	1614777647.5336301	917	697	1162	807	1241	41.333	1
2396	1614777647.544679	917	697	1162	806	1241	41.333	1
2397	1614777647.5552099	917	697	1162	805	1241	41.333	1
2398	1614777647.5670009	917	697	1161	804	1241	41.333	1
2399	1614777647.57814	917	697	1161	804	1241	41.333	1
2400	1614777647.588515	917	697	1161	803	1241	41.333	1
